EnsemblID	cpgMuts	express	scaleGC	scaleRepTime	phasedFrac	avgMeth	cpgDenomBP	sex	mutsAllOthers	DenomAllOthers
ENSG00000173156	0	2.2673643284734	1.15186987132985	0.918180660131753	0.322588633455776	0.738263	806	father	0	14354
ENSG00000173120	2	8.07594338478192	-0.452484115686569	1.22801650827349	0.279154425852599	0.825336	3868	father	2	134428
ENSG00000172932	0	5.12089044376468	0.72805303178291	1.20943741025577	0.298269295666008	0.71865	622	father	0	12538
ENSG00000172830	0	3.05287316924664	1.8728765392572	1.17268760744864	0.32615980341053	0.643191	564	father	0	8563
ENSG00000172613	1	4.80557179481449	0.70820542456334	0.821099899633818	0.318547970670247	0.613164	3268	father	0	77105
ENSG00000175482	0	5.06431464304195	1.46925309913402	1.00459707335403	0.298269295666008	0.355397	252	father	0	5947
ENSG00000175505	0	1.79972262926295	1.72008868330435	0.939431283073248	0.316525957367415	0.314578	664	father	0	9325
ENSG00000172531	0	5.27722131346779	1.86529821183512	0.750697033759004	0.298269295666008	0.495218	1468	father	0	21527
ENSG00000175463	0	1.02496721000576	1.96029904941914	0.764161607911467	0.316525957367415	0.713873	284	father	0	5891
ENSG00000172508	0	0.358510655031538	2.05753593126936	0.706697803389088	0.347446336047372	0.478005	812	father	0	9824
ENSG00000175634	0	4.15043537120413	1.56219979447567	0.653314962814554	0.309238980399374	0.675409	440	father	0	6502
ENSG00000172725	0	4.81291067030525	2.29645869674976	0.615251339159398	0.318547970670247	0.612074	646	father	0	7664
ENSG00000175544	0	-1.25995810302427	1.14006959404673	0.556387409671951	0.347446336047372	0.87851	416	father	0	8927
ENSG00000172663	0	5.07106732980838	1.29534587681893	0.509106908831661	0.298269295666008	0.429909	438	father	0	7122
ENSG00000110711	0	4.90005802922404	0.779061107348238	0.421069040774959	0.298269295666008	0.601467	1268	father	1	21689
ENSG00000110697	0	5.12896754906253	2.04906026307549	0.376305966596154	0.298269295666008	0.608947	1178	father	1	13250
ENSG00000167797	0	4.10185754312527	2.01391258368429	0.342073271338985	0.309238980399374	0.205344	262	father	0	1891
ENSG00000084207	0	5.07156546221525	2.00366275719114	0.0863639482797125	0.298269295666008	0.315327	214	father	0	2700
ENSG00000167792	0	7.0077042797525	1.23368105006714	0.0309558300276799	0.279154425852599	0.47578	436	father	1	6465
ENSG00000167799	0	1.31270909619686	2.37308320719957	0.000370409592372117	0.316525957367415	0.237593	216	father	1	1784
ENSG00000110057	0	1.77186663959033	1.5363316946793	1.03745805051133	0.316525957367415	0.427948	1004	father	0	12853
ENSG00000006534	1	2.55363452275849	1.51350427415837	1.08850585190605	0.322588633455776	0.804676	958	father	1	19744
ENSG00000110717	0	5.92235961409996	1.42952514247522	1.12672200468004	0.28704295762367	0.655487	390	father	1	5626
ENSG00000110719	0	4.39300106808404	2.17960013318713	1.15194325703517	0.318547970670247	0.80182	802	father	2	11049
ENSG00000110721	1	6.93168198424828	-0.307042956690239	1.20985494544138	0.279154425852599	0.769574	2160	father	4	66336
ENSG00000171067	0	4.64598946261443	0.715386573355776	0.973402539336514	0.318547970670247	0.671307	398	father	0	10175
ENSG00000162337	2	4.12747673591433	1.0354065907666	0.900568098075004	0.309238980399374	0.835222	7216	father	4	128953
ENSG00000110075	1	6.62506163407617	-0.58961280945511	1.0312841771612	0.279154425852599	0.7993	3544	father	3	150835
ENSG00000069482	0	-0.182427161328824	1.35290589874741	0.655515072770977	0.347446336047372	0.410697	574	father	1	6823
ENSG00000110090	0	5.84767139183972	0.448492163743736	0.327570263472537	0.291044776119403	0.693478	4180	father	8	85478
ENSG00000197345	0	4.7868686041492	0.439228345382172	0.104978200613428	0.318547970670247	0.764167	504	father	0	11626
ENSG00000132740	4	6.26465086511414	0.526630860291413	0.0535790727008893	0.28704295762367	0.819555	1662	father	4	35019
ENSG00000172935	0	3.33394921303423	1.72840471240604	-0.201465092947975	0.32615980341053	0.570819	562	father	0	8421
ENSG00000162341	2	5.214607521552	1.26534090954707	-0.466092435982879	0.298269295666008	0.786538	4142	father	4	81779
ENSG00000172927	0	-0.168530356763845	0.62835416544727	-1.87934939480163	0.347446336047372	0.835189	1322	father	1	46166
ENSG00000110092	0	2.89267816640066	1.54336940269994	-1.0112852295511	0.322588633455776	0.486267	1200	father	1	12117
ENSG00000162344	0	-1.21608414286817	0.903443192744063	-0.857312963901094	0.347446336047372	0.267558	434	father	0	5329
ENSG00000075388	0	-0.133500617296282	1.11202567993012	-0.703901174119798	0.347446336047372	0.175872	436	father	1	3884
ENSG00000131620	5	4.77114214233089	0.63545648713553	-0.224995608840923	0.318547970670247	0.782645	7812	father	9	195383
ENSG00000168040	0	1.24359664955255	1.01995069386802	0.154603684717948	0.316525957367415	0.368819	288	father	0	3805
ENSG00000131626	3	6.51439584620954	-0.180892605181583	0.874624373562261	0.28704295762367	0.842406	3740	father	3	110629
ENSG00000085733	0	7.57468325113401	0.803309105853576	1.05502203922279	0.279154425852599	0.779077	2146	father	2	36005
ENSG00000162105	12	2.30656458758941	0.643519660533938	-0.559390412795	0.322588633455776	0.834299	25566	father	23	656711
ENSG00000172893	0	5.5401093271711	0.663083108982132	-0.258048107265969	0.291044776119403	0.595795	1056	father	2	23600
ENSG00000172890	2	6.47477386183333	0.439142030342163	-0.109887661217255	0.28704295762367	0.865969	2962	father	1	67878
ENSG00000244411	0	1.2338825576817	1.0661758429511	-0.0138986953589859	0.316525957367415	0.658	30	father	0	1349
ENSG00000241233	0	0.410220212935235	1.65864903433136	0.00764606703720702	0.316525957367415	0.431818	22	father	0	1162
ENSG00000254997	0	1.59810192538049	1.13370269997308	0.0275697429424227	0.316525957367415	0.627	20	father	0	1169
ENSG00000204572	0	0.0136638260157936	1.69479935062629	0.0591880603954405	0.347446336047372	0.478571	28	father	0	1132
ENSG00000137522	0	4.61778412187783	-0.494256197178869	-0.0960174528871548	0.318547970670247	0.85316	1386	father	1	67066
ENSG00000137496	0	3.85757832913788	1.32985571489061	-0.194206532163798	0.309238980399374	0.811772	316	father	0	8386
ENSG00000137497	1	8.0307072729994	0.0177693021004398	-0.253789071820033	0.279154425852599	0.702292	1920	father	0	75619
ENSG00000149357	0	5.31197607064005	0.180408504698133	-0.290383490064079	0.298269295666008	0.638743	350	father	0	17041
ENSG00000110200	0	4.09345707853115	0.737940273591396	-0.291721995666978	0.309238980399374	0.465152	198	father	1	6205
ENSG00000110203	0	-0.665125871768046	-0.154035013724303	-0.289368752778106	0.347446336047372	0.843704	486	father	0	24514
ENSG00000110195	0	-1.88506317359022	0.521488131198859	-0.250834795312253	0.347446336047372	0.886914	162	father	0	6604
ENSG00000165457	0	1.01863434148743	0.30396313157246	-0.219954404986982	0.316525957367415	0.850727	110	father	0	5230
ENSG00000165458	1	6.46439574932082	1.53285244830274	-0.202440118398971	0.28704295762367	0.523064	816	father	2	14622
ENSG00000165462	0	-0.0740340492619904	1.88927479238823	-0.182214469576417	0.347446336047372	0.107855	662	father	0	5913
ENSG00000162129	1	8.57202956365519	-0.0957159547743164	0.0839471763294587	0.279154425852599	0.860779	2902	father	2	146232
ENSG00000186642	1	4.31391717738693	1.12746920622991	0.316256518134538	0.309238980399374	0.641427	3014	father	1	95213
ENSG00000186635	2	5.50129663365806	1.06893844580084	0.482049174943969	0.291044776119403	0.748516	3450	father	5	105031
ENSG00000214530	0	7.55071860122631	1.00484066397685	0.564135084881985	0.279154425852599	0.654843	1338	father	2	37950
ENSG00000168010	1	4.58075514850496	0.78975932651215	0.690884106830493	0.318547970670247	0.571309	1146	father	0	28111
ENSG00000137478	2	5.62691985879882	-0.973271600117984	0.690684352174617	0.291044776119403	0.847434	5238	father	4	299944
ENSG00000175591	1	1.14761097895983	1.06299106243187	0.930350115879137	0.316525957367415	0.708505	736	father	0	23392
ENSG00000171631	2	-0.40883693932408	0.645434785262935	1.04712684234134	0.347446336047372	0.80446	1000	father	1	39575
ENSG00000110237	0	5.65916999854048	1.11706782270111	1.13065421785606	0.291044776119403	0.574302	2408	father	3	58640
ENSG00000054967	1	2.82843416508689	1.68133826214898	1.21066623678854	0.322588633455776	0.648105	950	father	0	20126
ENSG00000054965	1	5.57878792069143	-0.634968677296398	1.321805897833	0.291044776119403	0.867582	3408	father	4	194177
ENSG00000021300	0	5.47989083671356	0.819228710989612	1.16892193533982	0.291044776119403	0.589384	584	father	0	16054
ENSG00000175582	0	5.70464605392584	-0.646934719449168	1.03198859419181	0.291044776119403	0.817451	2236	father	1	82927
ENSG00000175581	0	2.77213814335699	-0.406410927107739	0.957013459907505	0.322588633455776	0.860961	1914	father	0	75304
ENSG00000181924	0	4.57189587373428	0.0149744536719724	0.986734768393196	0.318547970670247	0.373086	162	father	0	4072
ENSG00000175575	1	5.288016793769	-0.451565830573458	1.00782814614917	0.298269295666008	0.837789	1420	father	1	52973
ENSG00000187726	0	2.56142840519748	0.533379878169325	1.03403136998898	0.322588633455776	0.782064	688	father	1	18638
ENSG00000175567	0	4.60767739263024	0.745063747806325	1.03659482509306	0.318547970670247	0.628138	290	father	0	7878
ENSG00000175564	0	3.16413333350869	0.750560669831143	1.03415249744283	0.32615980341053	0.901374	262	father	1	8546
ENSG00000168014	3	5.89794523536919	-0.784320331767247	0.906510133508213	0.291044776119403	0.86796	2500	father	2	155747
ENSG00000214517	0	6.5286651870672	-1.00918744583887	0.478405592645077	0.28704295762367	0.854844	1152	father	1	82270
ENSG00000149380	0	2.71385315670824	-0.538101918193204	0.171781655869977	0.322588633455776	0.802183	1182	father	5	74646
ENSG00000165434	0	2.69020275919774	-1.15663295816006	-0.2339272716395	0.322588633455776	0.773177	1108	father	3	66855
ENSG00000175538	0	-0.0287125985683007	0.244370322417043	-0.470998830179049	0.347446336047372	0.580914	350	father	0	12522
ENSG00000175536	0	2.89663248954714	0.474220065124286	-0.479046447051694	0.322588633455776	0.154841	252	father	0	2950
ENSG00000077514	1	5.32051260880607	-0.610005352847412	-0.327122395317325	0.298269295666008	0.831056	3220	father	5	171654
ENSG00000054938	0	2.3575458880693	0.649149524933857	-0.0713294277491615	0.322588633455776	0.715221	996	father	2	33981
ENSG00000166439	0	3.30599035140582	-0.897131057053571	0.0202840060984426	0.32615980341053	0.797274	1636	father	2	91243
ENSG00000166435	1	6.03603263249847	-0.600872386184266	-0.0407355648552569	0.28704295762367	0.868368	2034	father	3	139355
ENSG00000118363	0	4.47304593634284	-0.92794931336568	-0.161909063192864	0.318547970670247	0.756044	450	father	1	29305
ENSG00000162139	0	6.18465124412217	-0.375199529422333	-0.215316937138262	0.28704295762367	0.699644	506	father	0	30092
ENSG00000137491	0	4.17354212406829	0.193505267973016	-0.240975774190501	0.309238980399374	0.769798	2180	father	4	103535
ENSG00000261594	0	3.42472913166858	2.72584606574298	-0.0682413097487531	0.32615980341053	0.0567308	520	father	0	2410
ENSG00000137486	1	2.32205942620135	0.703432336233157	0.0600599418206621	0.322588633455776	0.762117	2740	father	2	88744
ENSG00000149273	0	8.25285862263788	0.251733773183821	0.275254289694608	0.279154425852599	0.670628	860	father	0	21901
ENSG00000149243	0	3.84253696599275	1.09154505969216	0.309616689816585	0.309238980399374	0.340635	756	father	0	10051
ENSG00000158555	1	6.55912009042898	0.880055468184434	0.441550857541739	0.28704295762367	0.771736	2626	father	1	88613
ENSG00000149257	0	5.65171192521813	1.13479041365058	0.623640189583168	0.291044776119403	0.539687	512	father	0	10209
ENSG00000171533	2	5.97455158057978	-0.252849690040257	0.649216272345654	0.28704295762367	0.679724	1814	father	1	80270
ENSG00000062282	0	5.82972223339571	0.696515399018217	0.139556091542869	0.291044776119403	0.695729	974	father	0	40873
ENSG00000198382	1	4.24354348921083	-0.992964909934449	-0.109498542911976	0.309238980399374	0.86456	5588	father	1	323268
ENSG00000085741	1	0.473744567638794	1.44072486936709	-0.297960853198363	0.316525957367415	0.425707	1598	father	0	22796
ENSG00000137507	0	3.66035632961577	1.23164710852852	0.459396809234893	0.32615980341053	0.646717	530	father	0	12694
ENSG00000182704	0	4.30835349224929	1.12606313278579	0.377234676223951	0.309238980399374	0.413202	762	father	0	15138
ENSG00000078124	0	4.63407274308703	-0.987636619989092	0.483683225687069	0.318547970670247	0.855965	2384	father	2	163178
ENSG00000149260	3	6.52267431244342	1.18719672828924	0.364146342012248	0.28704295762367	0.749613	2170	father	2	56475
ENSG00000137474	3	7.16813267530209	1.09001113538105	0.315515970023237	0.279154425852599	0.809659	3046	father	5	83723
ENSG00000178795	0	4.1072721551399	-0.88240651620478	0.348349561093526	0.309238980399374	0.857468	1256	father	2	83762
ENSG00000149269	0	6.35013997065081	-0.844900363448537	0.655685177983184	0.28704295762367	0.748448	2448	father	6	150015
ENSG00000074201	1	5.35033614693723	-0.607098506326082	1.17037130411146	0.298269295666008	0.740269	2900	father	3	119897
ENSG00000178301	0	4.04389826736872	-0.570918800276121	1.21942295619141	0.309238980399374	0.577855	718	father	1	20241
ENSG00000048649	1	5.79331654298154	-0.958438413177823	1.05985813570756	0.291044776119403	0.844083	2934	father	3	157500
ENSG00000087884	0	2.7181353157071	-0.598988071068789	0.811918739578655	0.322588633455776	0.862791	1906	father	6	95310
ENSG00000149262	1	4.25266744642461	-0.722186517688564	0.902103367757413	0.309238980399374	0.865883	2230	father	7	117870
ENSG00000151364	1	-1.73048667355957	0.224680546781922	1.035864326531	0.347446336047372	0.763672	866	father	1	29545
ENSG00000151366	2	5.58311662019196	-0.278639620757822	1.10180024076591	0.291044776119403	0.580339	354	father	1	11170
ENSG00000159063	0	5.60923797784065	-0.564686148407669	1.13785774803287	0.291044776119403	0.871958	1134	father	0	43220
ENSG00000188997	1	2.6734718537473	0.174940672498534	1.10826069179013	0.322588633455776	0.699152	566	father	1	16803
ENSG00000118369	1	4.46321742297006	0.824383899211526	1.08925968955585	0.318547970670247	0.745842	1092	father	1	25313
ENSG00000033327	1	4.69531418513464	-0.613410281744882	1.05466135200028	0.318547970670247	0.762176	3806	father	1	199093
ENSG00000137513	3	3.44776440985682	-0.982182711087845	1.01147083220096	0.32615980341053	0.847053	2572	father	9	136840
ENSG00000149256	8	3.923511244751	-0.258705742140008	-0.465111494236928	0.309238980399374	0.809716	13802	father	21	767426
ENSG00000182103	0	-0.0881540253924745	1.04791904058292	-0.656913823714891	0.347446336047372	0.100519	424	father	1	3501
ENSG00000137509	0	5.73096078255399	-0.915686912664903	-0.118807186272428	0.291044776119403	0.757335	2086	father	5	145494
ENSG00000165490	0	3.65675569413906	-0.85939400862236	-0.0788256586244746	0.32615980341053	0.655356	900	father	1	57368
ENSG00000137502	0	2.87509518947542	-0.676776151146503	-0.227538848254055	0.322588633455776	0.807591	1486	father	2	97257
ENSG00000165494	0	6.5051154446589	-1.0549471215903	-0.505076508564612	0.28704295762367	0.629249	666	father	0	29791
ENSG00000137494	1	6.11039719642877	-0.942910695756516	-0.589094481065453	0.28704295762367	0.759025	1128	father	2	65798
ENSG00000137500	0	6.12155942396146	-1.14051324121419	-0.698256775524314	0.28704295762367	0.617035	452	father	1	26845
ENSG00000150672	12	3.4377668764316	-1.21172952839493	-1.20462162980692	0.32615980341053	0.833235	24348	father	63	2142228
ENSG00000171204	0	3.99357136431316	-1.17400308658237	0.239256293991381	0.309238980399374	0.571333	120	father	1	7847
ENSG00000171202	0	4.23716131657624	-1.12739311447802	0.235229732350516	0.309238980399374	0.577083	144	father	1	8433
ENSG00000137504	0	6.1203988311702	-0.828763625696695	0.216317998033148	0.28704295762367	0.356227	652	father	1	24462
ENSG00000179071	0	5.43512339198739	-0.54543601193743	0.198469649630405	0.291044776119403	0.248824	68	father	0	2280
ENSG00000137501	0	3.57209574028579	-0.80192367288131	-0.00516673465999696	0.32615980341053	0.808516	1550	father	1	115268
ENSG00000150676	0	4.97904266305655	-0.842614823692188	-0.575590971196146	0.298269295666008	0.823568	908	father	0	63992
ENSG00000073921	0	6.79916912989354	-1.17570325330614	-0.960298502288644	0.279154425852599	0.744008	1996	father	4	110555
ENSG00000074266	0	4.46186151103344	-1.21273204628892	-0.300539542245113	0.318547970670247	0.609006	644	father	0	33358
ENSG00000149201	0	3.4148386013232	-0.847086887846667	-0.34350644620904	0.32615980341053	0.819774	798	father	1	47555
ENSG00000151376	1	4.97593827029518	-0.464381285964183	-0.815706918219994	0.298269295666008	0.759561	3140	father	7	228173
ENSG00000150687	0	5.75688719752114	-0.555417859224216	-0.0955248183712831	0.291044776119403	0.745817	3194	father	4	158500
ENSG00000174804	0	4.76938948934243	-0.138916574279901	-0.0168319305861407	0.318547970670247	0.354465	318	father	0	9394
ENSG00000166575	3	4.26052535458135	-1.29891853389171	-0.411835224223715	0.309238980399374	0.866075	4204	father	22	281764
ENSG00000123892	2	1.2867550199244	-1.03289550140548	-1.36941028375907	0.316525957367415	0.778429	764	father	3	61419
ENSG00000109861	0	3.78670040688764	-1.12598855326493	-1.02289210232121	0.309238980399374	0.717917	1248	father	4	93281
ENSG00000168959	0	1.77609994304496	-1.32007461323478	-1.6372490081616	0.316525957367415	0.769846	5962	father	12	554546
ENSG00000077498	1	-2.60625127377919	-1.4311648768308	-1.99244164457392	0.347446336047372	0.814898	1180	father	5	116621
ENSG00000086991	0	-0.689149983553249	-1.40638734556846	-2.02468478101025	0.347446336047372	0.812423	1824	father	6	171788
ENSG00000077616	0	5.54377351561589	-1.46897812205902	-0.648182463720004	0.291044776119403	0.770557	862	father	6	60392
ENSG00000110172	0	5.15773145389017	-1.41244723151348	-0.774410348036388	0.298269295666008	0.557945	438	father	3	22194
ENSG00000165323	6	3.29487643775591	-0.874493379936181	0.149634991210346	0.32615980341053	0.816714	8812	father	17	661890
ENSG00000180773	0	3.47138387340673	-1.45936073851624	0.060924694918369	0.32615980341053	0.718355	754	father	1	52765
ENSG00000166002	2	4.48272232672006	-0.17236467243048	-0.195512075410606	0.318547970670247	0.705752	1450	father	4	63374
ENSG00000166004	1	4.61889962059577	-1.01517936320729	0.171401939030302	0.318547970670247	0.828202	1190	father	1	67397
ENSG00000166012	0	4.77588726349035	-0.596006759624041	0.191396929319265	0.318547970670247	0.639571	1352	father	2	52949
ENSG00000182919	0	4.66972077458231	-0.68587809933897	0.18839915556617	0.318547970670247	0.701806	620	father	0	22490
ENSG00000042429	0	4.57435728596998	-0.856454033968624	0.206946823828077	0.318547970670247	0.678478	670	father	1	29987
ENSG00000214376	1	-0.791489971594004	-0.0320685812382444	0.207406391071405	0.347446336047372	0.722883	784	father	0	31556
ENSG00000181333	0	0.119315024595763	-0.847814980046838	-0.78243076342207	0.347446336047372	0.818412	1184	father	3	90099
ENSG00000110218	1	4.10326068094252	-0.431721640324914	-1.19948154183517	0.309238980399374	0.687584	1134	father	0	51906
ENSG00000123901	0	0.802831915545041	-0.198967771824849	-0.624890366692445	0.316525957367415	0.681716	536	father	2	23557
ENSG00000168876	0	3.1734078382263	-1.28259965975176	0.286401634695089	0.32615980341053	0.376875	96	father	0	5504
ENSG00000257057	0	2.99872388564123	-0.76177432216273	0.442683529657819	0.322588633455776	0.707926	376	father	0	19256
ENSG00000196371	0	2.59456237387641	0.3015870172646	0.567480284264773	0.322588633455776	0.301867	450	father	0	5524
ENSG00000134627	1	4.23003358831254	-0.800888461771993	0.671349683993495	0.309238980399374	0.704723	1660	father	3	75894
ENSG00000166025	1	6.13885004350662	-0.603316183751958	0.593136275293189	0.28704295762367	0.700319	3072	father	3	167144
ENSG00000150316	0	6.34913283130584	-1.17215961305316	0.492357266398028	0.28704295762367	0.474719	178	father	0	10762
ENSG00000186280	0	5.88985188769275	-1.30822809621011	0.506252576434921	0.291044776119403	0.781768	362	father	1	25430
ENSG00000149218	0	5.00688720205884	-0.494764827404173	0.611467032098396	0.298269295666008	0.632208	770	father	1	41787
ENSG00000149212	0	6.68382538201553	-1.43484647335761	0.578605048608211	0.279154425852599	0.593428	1056	father	1	65945
ENSG00000077458	0	5.74352000872069	-1.52023253185299	-0.1471752357363	0.291044776119403	0.393581	430	father	1	21024
ENSG00000166037	0	6.08860808423732	-1.12494462201001	-0.0481062965990821	0.28704295762367	0.707483	866	father	1	41838
ENSG00000087053	0	5.82998974034363	-1.27563546716489	0.120718018221556	0.291044776119403	0.791703	1362	father	5	102135
ENSG00000184384	3	3.0237254264082	-0.824344060179499	0.513317918018055	0.322588633455776	0.798558	5882	father	12	360120
ENSG00000149231	0	5.62188995722317	-1.46108215668469	1.20853701111055	0.291044776119403	0.757157	626	father	3	40077
ENSG00000183340	0	4.94536860103726	-0.986573438359756	1.01522986169013	0.298269295666008	0.738796	1562	father	5	115371
ENSG00000149972	11	0.00750418408031412	-1.46597223862197	-2.49785177805257	0.347446336047372	0.829568	15954	father	62	1316454
ENSG00000165895	6	3.39411510650445	-1.07725067923444	-0.0737375395555073	0.32615980341053	0.832614	4400	father	14	301675
ENSG00000082175	2	3.35879585091338	-1.12100675124311	-1.19314297744854	0.32615980341053	0.576226	1452	father	8	98640
ENSG00000137672	1	0.576629313812632	-1.12547342552192	-2.0148537272435	0.316525957367415	0.781201	5144	father	13	412311
ENSG00000187151	0	0.216601431150853	-1.21583795444721	-0.965130481915628	0.347446336047372	0.58012	502	father	2	25336
ENSG00000110318	0	5.49710513876477	-1.29202853932112	-0.76673902950094	0.291044776119403	0.820478	1214	father	2	84710
ENSG00000137693	2	5.20075870793707	-1.00373371796834	-0.335599303235629	0.298269295666008	0.736047	2282	father	1	120569
ENSG00000023445	0	3.81625340266426	-1.1365272842345	-0.258362689954325	0.309238980399374	0.732102	352	father	0	21594
ENSG00000110330	0	5.61424063950577	-0.977078635066466	-0.313676101489848	0.291044776119403	0.701108	668	father	2	30360
ENSG00000152558	1	6.228956483909	-0.752528602258798	-0.461537910809466	0.28704295762367	0.662265	1448	father	1	72563
ENSG00000137673	0	-0.930504246321659	-1.14438650355	-0.634467084358129	0.347446336047372	0.870123	162	father	0	10078
ENSG00000137674	2	1.11183682826467	-0.882040222277468	-0.773241944445051	0.316525957367415	0.805193	724	father	1	47522
ENSG00000166670	0	-0.461798729909468	-1.32886770679374	-1.36481018143936	0.347446336047372	0.799298	114	father	0	10002
ENSG00000149968	0	-2.78919285714898	-1.08182790170435	-1.61086117064934	0.347446336047372	0.803158	114	father	1	7691
ENSG00000137745	0	-2.50911646016178	-1.28596442029001	-1.69363318250969	0.347446336047372	0.874881	168	father	0	12566
ENSG00000137692	1	4.51329868906727	-1.39233185211889	-1.30768942227213	0.318547970670247	0.726042	672	father	0	40813
ENSG00000187240	5	5.72022563305245	-1.45681738605425	-1.543900759079	0.291044776119403	0.850622	4434	father	18	365450
ENSG00000170962	2	2.26610871944286	-1.19403072155153	-2.21767462222418	0.322588633455776	0.812901	3220	father	15	253109
ENSG00000170967	0	5.40636805966071	0.225579132809938	-2.26826227576478	0.291044776119403	0.734583	144	father	0	2413
ENSG00000196954	0	1.85562213814765	-1.12751534382662	-2.18508397233812	0.316525957367415	0.807232	354	father	2	26134
ENSG00000137757	0	-2.83269314395032	-1.18681467263935	-2.37054333395896	0.347446336047372	0.79757	428	father	0	28479
ENSG00000137752	0	0.637862496599721	-1.2117162779578	-2.5618149235545	0.316525957367415	0.843929	112	father	0	9742
ENSG00000204397	0	-0.814791542752122	-1.15632600024451	-2.58481278592404	0.347446336047372	0.804476	706	father	1	59203
ENSG00000255501	2	-1.55891940823149	-1.43336381716741	-2.7354826091622	0.347446336047372	0.811449	4664	father	13	388695
ENSG00000152578	2	-0.604631858993688	-1.42713542057043	-1.22452525672409	0.347446336047372	0.789516	4212	father	15	367550
ENSG00000170903	0	4.32114043085704	-0.984703759462536	-0.497746605607482	0.309238980399374	0.725789	456	father	0	26285
ENSG00000182359	0	3.01096170636933	-1.33987038057679	-0.612986556919901	0.322588633455776	0.691566	396	father	0	25932
ENSG00000149313	0	4.96129842769249	-1.26950121790493	-0.702078369323881	0.298269295666008	0.47004	502	father	2	22691
ENSG00000152402	1	2.9364388685947	-1.33809325216666	-2.56354594735724	0.322588633455776	0.790689	4066	father	17	339556
ENSG00000152404	0	3.76608664845098	-1.31163361990896	-0.814245655118071	0.32615980341053	0.874728	1692	father	5	126905
ENSG00000137760	0	2.98874970710642	-1.3182935332438	-0.0411536688454362	0.322588633455776	0.79844	846	father	3	62129
ENSG00000110675	1	2.04551010382799	-0.960107739544474	0.11552792778703	0.322588633455776	0.707456	1494	father	2	74116
ENSG00000170290	1	-0.685732411757845	-0.739490067626969	0.0610215990442766	0.347446336047372	0.8128	200	father	1	12114
ENSG00000110660	3	2.92584855277586	-0.380373173319392	0.145859460800187	0.322588633455776	0.77844	3692	father	3	133381
ENSG00000179331	0	-0.477918016601022	-0.45584999013385	0.426512629928659	0.347446336047372	0.733469	986	father	1	33916
ENSG00000166266	0	4.55131424131224	-0.909665494734673	0.688020169719737	0.318547970670247	0.819257	1912	father	7	96850
ENSG00000075239	0	6.49388200653596	-0.440272256326517	0.573468964368355	0.28704295762367	0.705373	804	father	0	30036
ENSG00000149308	1	4.43870381301182	-0.795436306193997	0.394822388740196	0.318547970670247	0.848323	1240	father	3	64126
ENSG00000149311	1	5.71751300077941	-1.1579137537899	-0.00153619355178417	0.291044776119403	0.885387	2276	father	3	143619
ENSG00000166323	0	4.91221007467511	-0.959951120313182	-0.354729113285348	0.298269295666008	0.877245	2722	father	4	156094
ENSG00000110723	0	1.90544299897351	-0.654966241861292	-0.422987179576437	0.316525957367415	0.791797	1770	father	3	86335
ENSG00000178105	1	5.33489015734933	-1.16158289658249	-0.535644364255275	0.298269295666008	0.867472	3814	father	14	271851
ENSG00000185742	0	-1.85628479961291	-0.28915740264584	-3.14295925023138	0.347446336047372	0.212711	332	father	0	6645
ENSG00000149289	0	3.83518556490557	-1.18888729359155	-0.684079512041236	0.309238980399374	0.73595	1358	father	3	76589
ENSG00000137710	0	6.06047630771691	-0.956132819794016	-0.6301868455745	0.28704295762367	0.766464	7116	father	15	423535
ENSG00000137714	0	3.77751995000345	-0.860517863715844	-1.04591470718613	0.309238980399374	0.596712	742	father	2	34128
ENSG00000137727	0	4.76456406158163	-1.24689837121501	-2.02684230220238	0.318547970670247	0.655974	1818	father	7	133808
ENSG00000150750	2	2.07374318528986	-0.720823375913167	-1.69898350664619	0.322588633455776	0.798077	780	father	1	39817
ENSG00000214290	0	3.33119458038824	-0.163519089885281	-1.45713552858518	0.32615980341053	0.329518	456	father	0	9724
ENSG00000110777	1	2.06803474122738	-0.0689790623761386	-0.590226223337861	0.322588633455776	0.805909	2068	father	4	101145
ENSG00000137707	0	4.01716008648164	-1.11542110403743	0.156430527704229	0.309238980399374	0.633014	710	father	0	46100
ENSG00000204381	0	2.54594102066108	-0.281192807602133	0.52775765368879	0.322588633455776	0.463443	546	father	4	20906
ENSG00000170145	0	4.8386500444855	-0.87660681086141	0.743658044110397	0.318547970670247	0.813931	2366	father	4	125886
ENSG00000137713	1	6.5668816400817	-0.253053684459209	0.817888986950634	0.28704295762367	0.710328	1038	father	1	38416
ENSG00000086848	0	4.91179259478257	-0.745321651699892	0.896649554507675	0.298269295666008	0.854128	1662	father	0	87659
ENSG00000255561	0	3.16533837278531	-0.298132590871387	0.891675018625229	0.32615980341053	0.398951	286	father	0	6899
ENSG00000137720	0	4.81649614631971	-0.45832978004076	0.886058944918795	0.318547970670247	0.433725	204	father	0	6835
ENSG00000109846	1	3.7683334651405	-0.0484821906081921	0.832352596466916	0.309238980399374	0.57399	406	father	1	14743
ENSG00000170276	0	-0.465253531778112	1.878778510571	0.834920731601238	0.347446336047372	0.293902	82	father	0	1271
ENSG00000149300	0	0.393703353516813	-0.283557244662077	0.820065922179902	0.316525957367415	0.706917	240	father	0	8599
ENSG00000150764	0	5.37130087863039	-0.412076876407762	0.68522777682462	0.298269295666008	0.714804	2298	father	1	93096
