EnsemblID	denomBP	all_totMuts	pat_express	mat_express	phasedFracPatBinVal_patbins	phasedFracMatBinVal_matbins	scaleRepTime	scaleGC
ENSG00000135744	54784	10	0.0539823423372559	0.143689810082358	0.325098259404829	0.331574074074074	-0.532092272720803	0.0410829957649658
ENSG00000135049	195418	30	3.96472189729237	3.71962353790677	0.30451600876171	0.295357022322935	-0.196881698372899	-1.25754570174537
ENSG00000144891	45215	6	0.685097172430471	1.23657967393774	0.326492840211709	0.319906574261975	-0.602973537659682	-1.16572760274806
ENSG00000177674	18712	3	6.38027332026768	6.13580066971034	0.283504685651897	0.281980742778542	1.38197279493113	0.99807873368033
ENSG00000172482	11669	3	0.0366425004197938	0.0571564752903315	0.325098259404829	0.326196692776327	-0.632430552548202	1.94015902230061
ENSG00000153207	92536	23	4.8249715614788	5.05510113119857	0.290404862694019	0.285590223931518	0.94616550669612	-0.997335695874338
ENSG00000101444	31511	6	7.73067687278604	7.61921919837478	0.283504685651897	0.281980742778542	0.103606081662669	0.492293117900787
ENSG00000168710	38958	5	3.8540405118207	3.76166815821953	0.30451600876171	0.295357022322935	0.393636237561772	-0.714326001435971
ENSG00000158467	204999	33	3.76031090694854	3.50742030504437	0.30451600876171	0.295357022322935	1.1255486982422	-0.835291286197086
ENSG00000126705	70323	13	3.30798602267003	2.98238781131071	0.299490433612153	0.299380432772332	1.2113972851054	1.26189874274143
ENSG00000135541	214846	35	5.52085480457538	5.6227418438311	0.289783442804188	0.285590223931518	0.53891247178496	-1.29417179744783
ENSG00000124942	122543	18	4.56952150657327	4.59927794974687	0.290404862694019	0.286366969372215	0.375118635092237	0.451862630691231
ENSG00000185567	41127	10	0.643407116289347	0.969664185745817	0.326492840211709	0.326536170212766	-0.0522844500792688	1.37208756214998
ENSG00000106546	429275	78	1.6715201825559	1.80223479396923	0.323804723502304	0.319906574261975	-2.54340760449446	-1.26072464941174
ENSG00000063438	112023	26	0.616199331724466	1.10022448980118	0.326492840211709	0.326536170212766	-0.114541259899783	0.57004231584112
ENSG00000100591	11595	3	6.79111395232847	6.55316195308057	0.283504685651897	0.281980742778542	1.13346298338024	-0.0593770483887915
ENSG00000145192	8259	1	0.0572487862147743	0.0296530920106889	0.325098259404829	0.326196692776327	0.137795456158691	0.153033594827137
ENSG00000169877	904	1	0.526558667456395	1.36488555836968	0.326492840211709	0.319906574261975	-0.937429234513693	0.738384181022661
ENSG00000186063	45026	8	3.48152022800366	3.80526074754868	0.30451600876171	0.295357022322935	0.856911192952825	-1.02827408477065
ENSG00000204472	1805	0	0.295935794153781	0.47355063958468	0.328698870646294	0.331574074074074	0.764796259410806	0.940092310909258
ENSG00000126878	26636	6	3.43031654579807	3.57377037493864	0.30451600876171	0.295357022322935	1.00545541809916	0.932268185678744
ENSG00000042286	34684	3	1.41128682105838	1.66688471125294	0.323804723502304	0.319906574261975	0.67163163219425	0.477619789568478
ENSG00000183773	16232	3	0.842873352817696	0.621667509272355	0.326492840211709	0.326536170212766	-0.714559203540994	1.61999197210088
ENSG00000146416	280467	43	4.05643134403662	3.36654713158775	0.30451600876171	0.299380432772332	-0.400019862636095	-0.876222912782303
ENSG00000163568	126177	16	0.304002250878671	0.222718810925831	0.328698870646294	0.331574074074074	-1.16532779006562	-0.764130241992646
ENSG00000164022	33910	4	6.37493389715184	6.58848428820786	0.283504685651897	0.281980742778542	-2.05852258400276	-1.26119541426691
ENSG00000106305	14546	1	6.27806725842518	6.10877134927623	0.283504685651897	0.281980742778542	-0.405498054923755	0.062121731537771
ENSG00000110711	22957	3	5.9874705676669	5.78151706270963	0.289783442804188	0.285590223931518	0.421099994041605	0.779022123647274
ENSG00000129221	41450	10	0.643082583971637	0.53173100033926	0.326492840211709	0.331574074074074	-0.753666546648733	0.362103498047114
ENSG00000160224	12759	3	0.008474131481109	0.158176257143031	0.325098259404829	0.331574074074074	-0.764326234405084	2.23968742805538
ENSG00000196581	137702	33	0.568426121269644	0.537360509691949	0.326492840211709	0.331574074074074	-3.58906405880626	0.751078666070685
ENSG00000129474	11372	4	1.63341770015588	1.79376583416436	0.323804723502304	0.319906574261975	0.779840626077786	0.804307357971141
ENSG00000106992	11163	2	1.23774986175865	2.16642013156705	0.323804723502304	0.321887361853106	1.06163717568112	1.73178498796905
ENSG00000004455	72340	6	6.43608307380562	6.16681651773146	0.283504685651897	0.281980742778542	1.30587741273555	-0.053729932548281
ENSG00000147853	32283	5	2.81116793314333	4.87214280494143	0.299490433612153	0.286366969372215	0.130154034299783	-0.632357312509633
ENSG00000162433	84523	14	6.36904998457902	6.39249254338571	0.283504685651897	0.281980742778542	0.825705691765804	-0.497488915243915
ENSG00000154027	276954	52	6.45876802482324	6.30952688584976	0.283504685651897	0.281980742778542	-0.0505502342554154	-0.869780293228211
ENSG00000085231	19014	3	5.11300854728075	5.21552728930612	0.289783442804188	0.285590223931518	0.403976855683252	-0.624653351449786
ENSG00000140057	97190	13	0.915963730627984	2.20156036156415	0.323804723502304	0.321887361853106	0.0153345921362249	-0.298488551746342
ENSG00000165695	152627	23	1.70085946768697	1.8073945351456	0.323804723502304	0.319906574261975	0.0616017140086327	0.19073315755945
ENSG00000155085	197908	25	3.05628062940986	3.32231764136265	0.299490433612153	0.299380432772332	0.376304220068613	-1.05180410642116
ENSG00000121057	36227	3	4.62817500466049	4.34440256371939	0.290404862694019	0.286366969372215	1.28549080852429	0.436894733196101
ENSG00000108599	73937	11	3.855166908176	3.69685624984293	0.30451600876171	0.295357022322935	0.418398110438263	-0.667039663123892
ENSG00000023516	51087	10	4.25640638807124	4.78702752144574	0.290404862694019	0.286366969372215	0.193098247316035	-1.28372670223963
ENSG00000131016	118435	22	7.01637617537436	6.87301349897338	0.283504685651897	0.281980742778542	0.209205108831601	-0.335874695029542
ENSG00000170776	368078	59	5.06270377891584	4.69499323650455	0.289783442804188	0.286366969372215	-0.101437248072972	-0.840753156813431
ENSG00000111254	33449	6	3.11655222045012	2.14863923960464	0.299490433612153	0.321887361853106	0.245936544696867	-0.95759525713121
ENSG00000179841	9004	1	1.22858795150069	1.0915916070667	0.323804723502304	0.326536170212766	1.16019412950952	-1.14565991138494
ENSG00000151320	507322	77	0.74782733286645	0.993707503015654	0.326492840211709	0.326536170212766	-2.12454649657169	-1.09913740613922
ENSG00000118507	147985	12	3.74908406676535	3.85030552033057	0.30451600876171	0.295357022322935	0.162935137076349	-1.04980554686512
ENSG00000105127	26332	5	3.43795351522271	3.81213078109097	0.30451600876171	0.295357022322935	-1.05845776499292	0.861942240184483
ENSG00000011243	39015	7	5.78839261896656	5.52342298047993	0.289783442804188	0.285590223931518	-1.12941440682516	0.299770794559587
ENSG00000127914	169699	23	6.41158931810413	6.3331929477959	0.283504685651897	0.281980742778542	-0.0348791473911012	-1.24779697259717
ENSG00000166452	8928	2	5.37125615341914	4.54195572719833	0.289783442804188	0.286366969372215	1.00474791584641	-0.00870620067040302
ENSG00000174574	14765	3	7.57709219544403	7.1933986883122	0.283504685651897	0.281980742778542	0.658465021159392	-0.344369355083521
ENSG00000135334	27339	3	6.56507755974944	5.88984709781167	0.283504685651897	0.285590223931518	-0.757949808073339	-0.728818962263808
ENSG00000106948	60108	10	2.33129876991091	2.12993952501982	0.305914805100841	0.321887361853106	0.534438704886393	0.532028779842989
ENSG00000162641	147249	26	0.0602018460983546	0.400096118766725	0.325098259404829	0.331574074074074	1.12949993603447	-0.68788913796845
ENSG00000117448	19480	1	7.26847144043722	6.39948410646972	0.283504685651897	0.281980742778542	1.06180748431734	0.3285175745066
ENSG00000085662	16926	3	7.3354129852808	7.16200173158546	0.283504685651897	0.281980742778542	-0.354518344625533	0.44686465306746
ENSG00000198074	13833	3	0.0233524588196344	0.246622413397829	0.325098259404829	0.331574074074074	-0.372917050226915	-0.145872532063292
ENSG00000227471	30755	8	0.0547841304924899	0.0134049256777191	0.325098259404829	0.326196692776327	-0.336305727881159	-0.127192597819049
ENSG00000187134	20027	3	0.346083929148323	0.304485561572603	0.328698870646294	0.331574074074074	-2.14865830665037	-1.02215542132722
ENSG00000151632	30228	5	0.0898721096920753	0.179601852480177	0.328698870646294	0.331574074074074	-2.29114639931002	-0.961110906356864
ENSG00000196139	72232	18	0.311364329547118	0.791483392490882	0.328698870646294	0.326536170212766	-2.28047243225161	-0.779763702747589
ENSG00000198610	23460	3	0.0233524588196344	0.0261887530729106	0.325098259404829	0.326196692776327	-1.89406813755021	-1.02323104432032
ENSG00000122787	115843	17	0.083436868252342	0.0164391528919055	0.325098259404829	0.326196692776327	0.0440098951065564	-0.925660454605019
ENSG00000165568	60957	11	2.15334218659006	3.15461759553084	0.305914805100841	0.299380432772332	-2.0720685820791	-0.504800303438882
ENSG00000053371	8179	3	5.33783942194884	6.24766398254787	0.289783442804188	0.281980742778542	0.163038193850349	0.807721281352788
ENSG00000162482	6194	2	0.742569288232757	0.811760840061951	0.326492840211709	0.326536170212766	0.189312786326558	0.985507246357334
ENSG00000142208	26368	9	2.79286795278642	3.1495930628731	0.299490433612153	0.299380432772332	0.0774966934398972	2.23877783388038
ENSG00000204673	9423	2	3.54648209954671	3.87476975335288	0.30451600876171	0.295357022322935	0.541474204159434	1.67641427412677
ENSG00000105221	55156	8	4.39039957041784	3.9129280557194	0.290404862694019	0.295357022322935	-0.260452287260614	0.90582961263102
ENSG00000117020	362122	63	3.31890668767802	3.41894746770698	0.299490433612153	0.299380432772332	-0.32647968404356	-1.1698898379362
ENSG00000166971	13359	2	5.14648077086363	5.35732085040681	0.289783442804188	0.285590223931518	-0.111131929088605	-0.137171422812544
ENSG00000148218	14975	5	4.20507896400387	3.46102095090755	0.290404862694019	0.295357022322935	0.139078634718669	0.616376190677943
ENSG00000023330	16241	0	4.61099451110711	4.59254960634658	0.290404862694019	0.286366969372215	1.13193322579873	-0.133986610133623
ENSG00000163631	24351	5	0.059092905714989	0.245831562760563	0.325098259404829	0.331574074074074	-1.12428189779185	-1.48849057677021
ENSG00000170017	209839	29	0.784764483768762	1.30590036531182	0.326492840211709	0.319906574261975	-1.73618737473617	-1.43092410076105
ENSG00000161618	17176	3	3.84664955568353	3.67172833299176	0.30451600876171	0.295357022322935	0.258672575148978	1.2866832191877
ENSG00000059573	50718	7	4.83962996577313	4.39616001620502	0.290404862694019	0.286366969372215	0.953355926971427	-0.430046791215912
ENSG00000165092	179348	29	1.26864147379241	0.785940454450857	0.323804723502304	0.326536170212766	-1.05508816171955	-1.33638855156132
ENSG00000128918	542458	125	2.08377127571423	2.61926537928847	0.305914805100841	0.321887361853106	-1.14035560500536	-0.684023469652337
ENSG00000184254	38744	10	0.479536718199883	0.413184452411913	0.326492840211709	0.331574074074074	0.261021254099575	0.283478733078271
ENSG00000137124	5959	1	1.21622564091993	1.57242709437863	0.323804723502304	0.319906574261975	-0.62972889494959	0.61022427473946
ENSG00000144908	94379	22	0.397730236997074	0.793790693890291	0.326492840211709	0.326536170212766	-0.734529277223042	0.11348965014507
ENSG00000136010	87360	5	0.334361932242019	0.975868312529548	0.328698870646294	0.326536170212766	0.741193415420163	-0.808243715148243
ENSG00000111275	50634	9	2.37007548869499	2.19798950963299	0.305914805100841	0.321887361853106	0.863416283731356	0.289072638069033
ENSG00000108602	10949	0	0.527950088248805	1.15067475595239	0.326492840211709	0.326536170212766	-0.0280093200433703	1.44273067652519
ENSG00000072210	37593	9	3.22944036917336	4.37950290446495	0.299490433612153	0.286366969372215	-0.0965256491336282	-0.181226618498027
ENSG00000006534	20702	5	0.0440372890988956	0.0958760941728849	0.325098259404829	0.326196692776327	1.08859537719878	1.51345215428306
ENSG00000159423	31247	7	4.00598467722715	2.93322642848541	0.30451600876171	0.299380432772332	-0.101576402805673	1.08734162009323
ENSG00000112294	42212	10	2.71533618346804	2.4251576039172	0.299490433612153	0.321887361853106	0.36528853296511	-0.431645302536151
ENSG00000119711	27634	6	2.86120963268341	3.98834251311328	0.299490433612153	0.295357022322935	0.682776541699492	-0.397424549708397
ENSG00000164904	64106	16	5.93064013186736	5.42647013402684	0.289783442804188	0.285590223931518	0.691095820545729	-0.442868452414204
ENSG00000118514	32712	9	0.0151546288684064	0.0720516983012567	0.325098259404829	0.326196692776327	-0.647028712637781	-0.508598570266254
ENSG00000143149	36281	5	5.93319201678704	6.05906621804118	0.289783442804188	0.281980742778542	-0.699890598767115	-0.80687195602523
ENSG00000149925	6294	1	8.91425594350826	9.33893201468767	0.283504685651897	0.281980742778542	0.257604142081469	1.62276812522703
ENSG00000109107	3834	0	4.07527594346903	4.42575751407665	0.30451600876171	0.286366969372215	1.21919578984796	1.15032979727748
ENSG00000033011	53612	9	4.55706421739276	4.543364659959	0.290404862694019	0.286366969372215	1.18342107500257	0.365094025928118
ENSG00000139133	7227	2	2.13421008686595	2.39280791323916	0.305914805100841	0.321887361853106	-2.3956037854459	-1.35361855549644
ENSG00000175548	12900	1	1.55507797166665	1.72642917188362	0.323804723502304	0.319906574261975	-2.39305627641071	-1.61837603196406
ENSG00000253710	66587	13	4.36668229187579	3.76207584287256	0.290404862694019	0.295357022322935	-0.356263903082811	-0.70107649366504
ENSG00000182858	18209	3	3.38355670747301	3.43744089166692	0.299490433612153	0.299380432772332	-0.381987687712762	1.1621495954173
ENSG00000172339	98467	17	4.25907361129636	3.61540095259785	0.290404862694019	0.295357022322935	1.13205041377928	-0.768708729075921
ENSG00000251287	31285	5	0.802268309957511	0.972407709877692	0.326492840211709	0.326536170212766	-0.279881463317434	0.672291631367411
ENSG00000119523	5518	1	4.77359139428979	4.17244934215917	0.290404862694019	0.286366969372215	-0.706916968213646	-0.499918833442134
ENSG00000214160	7248	2	5.32210792401697	6.23637646580009	0.289783442804188	0.281980742778542	-0.508997557966219	0.621687175435913
ENSG00000120697	50946	7	4.07154607507568	4.30429581900336	0.30451600876171	0.286366969372215	-0.480791410628275	-0.908164365449333
ENSG00000088035	70757	8	4.48334564463398	3.69009220541028	0.290404862694019	0.295357022322935	1.374650750876	-1.08485276539664
ENSG00000159063	44354	4	4.86111885974344	4.60888296399409	0.290404862694019	0.286366969372215	1.13795160428323	-0.564701097984517
ENSG00000086848	89321	11	3.03069336699449	2.76886576938141	0.299490433612153	0.299380432772332	0.896722243132322	-0.745333370448853
ENSG00000171094	727399	128	0.234404151239757	0.229206768679205	0.328698870646294	0.331574074074074	-3.06851593513208	-0.384916089238753
ENSG00000100601	35583	7	3.87870659771626	3.75291773099745	0.30451600876171	0.295357022322935	0.270852799077767	-0.530539391961887
ENSG00000189046	5439	2	5.52677559031479	4.80158328703582	0.289783442804188	0.286366969372215	-0.408667265106728	0.577070874232774
ENSG00000166199	39335	5	2.13774620704325	2.68732621132285	0.305914805100841	0.321887361853106	0.448254367186187	-0.735475893323199
ENSG00000160993	8613	3	3.49680603774832	3.84637589326824	0.30451600876171	0.295357022322935	1.67239899242014	1.00237105537
ENSG00000091542	26854	4	4.60273257829391	4.65020523837363	0.290404862694019	0.286366969372215	1.2323356451642	0.475566031982992
ENSG00000239382	5115	0	3.28154574011467	3.16968971805925	0.299490433612153	0.299380432772332	0.479869968518131	1.25081764734586
ENSG00000125652	2422	0	8.08406451757469	8.0932151302182	0.283504685651897	0.281980742778542	-2.07531712705339	2.47333935846798
ENSG00000137760	62975	12	2.71905938807927	2.34356568136794	0.299490433612153	0.321887361853106	-0.0411632787005015	-1.31829500387709
ENSG00000151360	44252	8	0.11374146022651	0.0604812863484003	0.328698870646294	0.326196692776327	0.0175409694722568	-0.285665964562176
ENSG00000116127	239275	55	4.47175672952504	4.48555984004408	0.290404862694019	0.286366969372215	0.291802886697086	-0.999043475393099
ENSG00000108839	14612	3	1.38803714028572	1.43794651755963	0.323804723502304	0.319906574261975	-0.217864079982918	0.329841362416955
ENSG00000179477	15067	2	0.0682332493703631	0.493861324885513	0.325098259404829	0.331574074074074	0.0580661202002339	1.13886449233776
ENSG00000161905	11261	3	0.0685194044752857	0.427357089344796	0.325098259404829	0.331574074074074	0.323185958556714	1.01327251777658
ENSG00000179593	10097	0	0.0576757660224006	0.417252825364817	0.325098259404829	0.331574074074074	0.00298527088038222	1.16491436463864
ENSG00000012779	71882	8	0.538371717815379	0.631028378620049	0.326492840211709	0.326536170212766	-1.61781795137119	0.154611718892941
ENSG00000132965	50884	9	0.132646253519071	0.10660551979372	0.328698870646294	0.326196692776327	-1.49583672941072	-0.107631861110739
ENSG00000179148	22916	4	0.152942787437824	0.573300543933899	0.328698870646294	0.326536170212766	0.09912099714668	0.700379618558791
ENSG00000073331	157009	18	0.28583803092582	0.394795071368481	0.328698870646294	0.331574074074074	1.3934189181556	-0.773306431027625
ENSG00000198796	147579	25	0.0439335871633474	0.090868526986539	0.325098259404829	0.326196692776327	0.766989576965672	-0.272342005638711
ENSG00000136383	56104	8	2.08767959327856	2.42224090881173	0.305914805100841	0.321887361853106	0.547168019519292	0.179995908274602
ENSG00000162551	68872	13	7.21699111940714	7.16810619833672	0.283504685651897	0.281980742778542	1.03993494979178	0.653101353266567
ENSG00000163283	4166	0	0.0382699225966907	0.208178417877012	0.325098259404829	0.331574074074074	0.71839978588554	2.00548302404108
ENSG00000003393	81756	13	3.31544924430153	2.9638852217849	0.299490433612153	0.299380432772332	1.29090471576499	-1.06215473396584
ENSG00000178038	24707	2	0.648429151780195	0.583816718925542	0.326492840211709	0.326536170212766	0.83045558317482	1.45459008928903
ENSG00000180318	21561	3	0.782390961647973	0.720835694185645	0.326492840211709	0.326536170212766	-0.939638491819733	-1.89319737574641
ENSG00000052850	49617	8	2.29297873503761	1.40399149683894	0.305914805100841	0.319906574261975	0.0758544431737518	0.807703727349526
ENSG00000183684	3741	3	6.41479785794192	5.83269959505155	0.283504685651897	0.285590223931518	0.740829074250561	1.4080876892842
ENSG00000242110	21937	1	2.90850024470188	2.85315497838343	0.299490433612153	0.299380432772332	1.26479744932061	-0.660533245314052
ENSG00000178522	15023	4	0.113736005737812	0.281901032736447	0.328698870646294	0.331574074074074	-0.308939456015456	-1.17489555708222
ENSG00000106927	18199	2	0.253658175100521	0.540423899650473	0.328698870646294	0.331574074074074	0.00624296474818775	0.362169619720879
ENSG00000110497	197510	28	3.95348747681202	3.01168702313635	0.30451600876171	0.299380432772332	1.54616951907397	-0.369271595645023
ENSG00000123505	24104	4	6.44175116164061	6.08245296506943	0.283504685651897	0.281980742778542	-0.19884841531482	-0.654168119522877
ENSG00000139344	23663	3	1.10535809194558	1.33553755817812	0.323804723502304	0.319906574261975	0.32102673868697	-0.506306954449276
ENSG00000162066	11061	2	3.34736628155378	3.06088437868387	0.299490433612153	0.299380432772332	0.104130714042297	1.61233307570048
ENSG00000165566	10610	1	0.615993250517842	1.00898013430832	0.326492840211709	0.326536170212766	-0.55888115811823	-0.403228207264933
ENSG00000178171	12594	5	0.0233524588196344	0	0.325098259404829	0.326196692776327	-0.804207046343577	1.14156012263206
ENSG00000159461	63584	12	3.60711436710291	3.36611605433149	0.30451600876171	0.299380432772332	-0.293748291603722	-0.539323897897079
ENSG00000104899	2765	2	3.64721486548742	0.379612004295714	0.30451600876171	0.331574074074074	-0.201386042430481	3.20539966610167
ENSG00000135409	7818	2	1.42132039552221	1.1647802950852	0.323804723502304	0.326536170212766	0.645406457348309	0.787916611645702
ENSG00000181754	5561	3	1.23357361922546	1.41810183528005	0.323804723502304	0.319906574261975	1.07687121250085	0.85369260765986
ENSG00000139211	4252	5	1.58148118753421	1.34974915683263	0.323804723502304	0.319906574261975	-0.985594833474822	-0.237995403161713
ENSG00000144233	24315	2	4.07152342692728	3.47212558194303	0.30451600876171	0.295357022322935	0.823906975904832	-0.0956496625015505
ENSG00000166126	10920	2	0.494581782724168	1.96793089820191	0.326492840211709	0.319906574261975	1.11609908462029	2.0446440563339
ENSG00000151743	57927	9	3.20899782966608	3.64986728500584	0.299490433612153	0.295357022322935	-0.128514851406202	-0.763118797745741
ENSG00000166025	170216	26	1.21748336849606	1.62106903786242	0.323804723502304	0.319906574261975	0.593182328605832	-0.603330442395998
ENSG00000114019	20115	4	3.54653537572571	2.38471936691418	0.30451600876171	0.321887361853106	0.757825297534848	1.06733586619598
ENSG00000116748	22514	3	0.0366425004197938	0.0410709199884887	0.325098259404829	0.326196692776327	-0.726482995707088	-0.73726735776903
ENSG00000116337	15922	3	0.861598387683474	2.35106067388858	0.326492840211709	0.321887361853106	0.874055094888793	1.30996159367854
ENSG00000133805	198626	26	0.969776118583846	1.0538392026241	0.323804723502304	0.326536170212766	0.933213896628983	-0.285538974222068
ENSG00000078053	247077	37	2.24621283708598	1.73114199208742	0.305914805100841	0.319906574261975	-0.866164118487532	-0.9397571214888
ENSG00000145020	5901	2	1.64784205499676	1.5430147864325	0.323804723502304	0.319906574261975	0.550815250383796	1.00275844099319
ENSG00000240038	25715	6	0.243777012511682	0.515113884322445	0.328698870646294	0.331574074074074	-2.31241814305104	-1.47874554909486
ENSG00000174945	95883	31	0.0382699225966907	0.255064843920288	0.325098259404829	0.331574074074074	1.53148165455268	0.562696059817327
ENSG00000196704	52124	6	5.89601737946512	6.68356130098252	0.289783442804188	0.281980742778542	0.399649455392536	-0.215080701529636
ENSG00000153107	268162	31	5.46987163038311	4.65591732672535	0.289783442804188	0.286366969372215	0.553109942525174	-0.525872991200514
ENSG00000164162	266324	41	4.813928346576	5.46883131400435	0.290404862694019	0.285590223931518	-1.52386824309922	-1.15274292668638
ENSG00000141552	10183	2	8.14560437117407	8.50760431237768	0.283504685651897	0.281980742778542	0.749244824299416	1.12126795710745
ENSG00000129055	9000	1	6.71754069445416	6.70601789457615	0.283504685651897	0.281980742778542	0.890004960768651	-0.15519008029282
ENSG00000110200	6403	2	6.81454443030775	6.57670722129129	0.283504685651897	0.281980742778542	-0.291753594561799	0.737902025373401
ENSG00000166295	19798	1	7.13705113726668	6.54319936839579	0.283504685651897	0.281980742778542	0.922594634755436	-0.384788709410616
ENSG00000176248	13771	4	4.42575342260301	4.35668786152218	0.290404862694019	0.286366969372215	0.695429251693898	1.92530107106522
ENSG00000053900	41222	4	3.99020040253992	4.87500010230674	0.30451600876171	0.286366969372215	0.0359205881181313	-1.09720832284113
ENSG00000089053	91554	12	5.77957307351579	6.54098413948299	0.289783442804188	0.281980742778542	0.742275702025017	-0.250277722434394
ENSG00000196510	30778	10	5.97007535797314	5.99639013794945	0.289783442804188	0.285590223931518	0.278842358732152	-0.0859828853577147
ENSG00000214274	14784	3	0.824317127658006	0.597583851941227	0.326492840211709	0.326536170212766	0.200819485764491	-0.380854930387025
ENSG00000013523	40154	7	4.02129551479604	3.79805599708709	0.30451600876171	0.295357022322935	0.945190716742673	-0.258406372942661
ENSG00000174606	23656	2	4.21167600856319	3.88266251887463	0.290404862694019	0.295357022322935	2.29257589369086	-0.995465562157572
ENSG00000154188	247876	39	1.67385925154248	1.61203498543423	0.323804723502304	0.319906574261975	-1.63612851590841	-1.32991132725029
ENSG00000091879	63566	13	0.158417001990392	0.258012108296695	0.328698870646294	0.331574074074074	0.00859453051975656	-0.735871409228814
ENSG00000101280	46430	11	0.008474131481109	0.007028470193192	0.325098259404829	0.326196692776327	-0.674405414183161	0.522492736109198
ENSG00000116194	21501	4	0.154562342840174	0.362705638309508	0.328698870646294	0.331574074074074	-0.184286396946504	-1.62707193567171
ENSG00000136859	35287	3	0.0336355113237501	0.247386550324581	0.325098259404829	0.331574074074074	1.34212036280082	0.416525425074749
ENSG00000167772	11071	1	3.68423015235536	2.76412138709072	0.30451600876171	0.299380432772332	0.401751572981107	1.1669566124529
ENSG00000187151	25838	5	0.0149174637770563	0.0101181200811623	0.325098259404829	0.326196692776327	-0.965221176890803	-1.21584125759036
ENSG00000130812	10329	2	1.95798139817379	1.79222677586152	0.305914805100841	0.319906574261975	0.0789112992854	0.888357736006857
ENSG00000227059	17502	4	3.74508401479283	5.20980861693663	0.30451600876171	0.285590223931518	-2.6716427182542	0.925095709425118
ENSG00000029534	243260	52	1.08077181859467	0.790454695953184	0.323804723502304	0.326536170212766	0.551728700380745	0.357375337753045
ENSG00000145362	565383	100	1.44127133676627	1.80825221140122	0.323804723502304	0.319906574261975	2.20908986645038	-1.2023567869964
ENSG00000151150	706073	130	2.01111383604805	2.10740696380621	0.305914805100841	0.321887361853106	0.618461163809403	-1.1173385880394
ENSG00000151687	86614	19	1.36546749827353	2.30103600386994	0.323804723502304	0.321887361853106	-0.905879382173078	-1.10709931454385
ENSG00000166839	46207	7	1.01902644608782	1.14201394656236	0.323804723502304	0.326536170212766	1.428369622335	0.0395477702760021
ENSG00000189045	67242	6	2.23232807688022	1.14167477343906	0.305914805100841	0.326536170212766	0.289354988019887	-0.778728475562081
ENSG00000132623	72056	8	3.21203714777784	3.15999627063127	0.299490433612153	0.299380432772332	-1.25781337515007	-1.17961831436053
ENSG00000153930	632836	93	0.37262329213084	0.228216450958031	0.326492840211709	0.331574074074074	-2.749189674492	-0.864027847464775
ENSG00000185722	99653	12	3.15695309028426	3.23167784488738	0.299490433612153	0.299380432772332	0.931225219084582	-0.203258042950884
ENSG00000154122	166826	19	2.27432754139337	2.19608375782911	0.305914805100841	0.321887361853106	-0.851411270557235	-0.338349289420326
ENSG00000131503	137756	23	3.48947857283435	3.42774066505737	0.30451600876171	0.299380432772332	0.233314468662151	-1.03178562218491
ENSG00000001629	155344	22	2.97479808559613	2.99521594051697	0.299490433612153	0.299380432772332	0.677777669688069	-1.236258406046
ENSG00000170209	12636	2	0.119103786842291	0.073198902760597	0.328698870646294	0.326196692776327	-1.64442067712819	0.563369880502727
ENSG00000160117	5985	0	0.104766797302337	0.387203372115662	0.328698870646294	0.331574074074074	0.0623002640385168	1.43565210020575
ENSG00000176915	35742	4	5.39122970402784	4.92707361994445	0.289783442804188	0.286366969372215	0.276332513705076	0.546815353534226
ENSG00000144504	89512	13	2.12153562861296	2.12459195058517	0.305914805100841	0.321887361853106	-1.07890047375501	0.371020614038498
ENSG00000106524	46017	10	2.35900047212411	3.07182095714522	0.305914805100841	0.299380432772332	-1.46971393527745	-1.08397626791324
ENSG00000164331	13467	4	3.1924715017012	2.92367498712682	0.299490433612153	0.299380432772332	0.910457067867136	-1.1961537905251
ENSG00000148677	8951	1	0	0	0.325098259404829	0.326196692776327	-0.198204797008903	-0.872454975554328
ENSG00000088448	36264	10	4.43219614363849	4.80498471319367	0.290404862694019	0.286366969372215	0.415282459016733	-0.842774702915118
ENSG00000167522	219886	53	6.90235607147072	5.84848303672627	0.283504685651897	0.285590223931518	0.284504108630811	0.579412871415358
ENSG00000101745	149495	27	6.50809701825194	7.12201345717155	0.283504685651897	0.281980742778542	0.247287444821119	-1.17334200947875
ENSG00000076513	40577	2	3.59831082134634	3.46974001784708	0.30451600876171	0.295357022322935	0.816268908344939	-0.321922219941671
ENSG00000198720	24966	2	0.90332244185078	1.53229582292155	0.323804723502304	0.319906574261975	0.67490511667769	1.15135068059402
ENSG00000118454	95692	19	3.04910382467671	2.62516391549784	0.299490433612153	0.321887361853106	0.227303435660544	-1.14934843480794
ENSG00000172932	13160	1	3.04657818233983	3.18489983816407	0.299490433612153	0.299380432772332	1.20953754809829	0.728014960407098
ENSG00000134461	28218	9	2.3082830801487	2.9678890483746	0.305914805100841	0.299380432772332	0.605552642259145	0.0512481862251368
ENSG00000132466	185253	26	4.89472624135347	4.66004459007128	0.290404862694019	0.286366969372215	-0.874038813188132	-1.32079321941211
ENSG00000180071	79984	8	0.341971381174087	0.752950591205536	0.328698870646294	0.326536170212766	-0.413720470703602	-0.59806427075247
ENSG00000230453	84419	9	0.521782377726546	0.895668677955779	0.326492840211709	0.326536170212766	0.743578752076724	-0.568389140232207
ENSG00000165887	11378	2	3.45360072907014	3.31035571854993	0.30451600876171	0.299380432772332	1.43074707895025	0.746995021065766
